Grade 1
6,000000	1,341780	0,573021
51,000000	1,597980	0,123318
2,000000	1,781200	0,568035
33,000000	2,174260	2,633068
34,000000	2,174260	0,645317
34,000000	2,094200	0,811271
34,000000	2,094200	0,294807
33,000000	2,070200	1,262196
33,000000	2,094200	2,163767
33,000000	2,174260	0,818716
33,000000	2,070200	1,815870
33,000000	2,070200	1,790931
34,000000	2,070200	1,407706
34,000000	2,070200	1,607105
34,000000	2,224400	4,582326
95,000000	2,354600	6,141546
102,000000	2,536880	0,817628
36,000000	2,693120	6,571209
36,000000	2,771240	9,393732
45,000000	2,771240	1,467705
36,000000	2,694560	5,948278
36,000000	2,719160	3,244104
45,000000	2,694560	1,602200
45,000000	2,798620	2,661498
36,000000	2,745200	4,222945
36,000000	2,719160	10,313380
36,000000	2,798620	2,504411
36,000000	2,719160	13,059586
36,000000	2,798620	7,472860
36,000000	2,694560	8,603223
36,000000	2,798620	8,058752
36,000000	2,719160	10,607577
102,000000	2,694560	2,217433
45,000000	2,745200	1,819955
45,000000	2,719160	1,674900
102,000000	2,798620	1,658085
45,000000	2,798620	1,774513
102,000000	2,694560	2,106157
36,000000	2,694560	7,964834
33,000000	2,486440	1,617746
35,000000	2,380640	1,926262
34,000000	2,224400	1,203908
32,000000	2,070200	0,749396
33,000000	1,885880	0,711893
1,000000	1,571800	0,139132
2,000000	1,341780	0,262920
5,000000	1,133660	0,409083
19,000000	0,864940	0,377032
6,000000	0,630600	1,126564
6,000000	0,414680	0,170215
6,000000	0,414680	0,365921
6,000000	0,414680	0,547596
6,000000	0,369100	0,171086
7,000000	0,472240	0,268404


Grade 4
1,000000	0,115110	19476,193452
1,000000	0,369100	4446,674641
1,000000	0,341340	2061,764023
6,000000	0,342950	29,351242
9,000000	0,414680	144,159556
12,000000	0,414680	103,338800
1,000000	0,472240	164,946792
1,000000	0,735200	573480,486823
4,000000	1,029600	1688616,330313
1,000000	1,258200	4180034,118979
1,000000	1,545620	2,118428E+7
25,000000	1,781240	1703271,793983
8,000000	2,094200	1143951,186578
8,000000	2,174260	981174,439851
47,000000	2,015840	1324455,132448
8,000000	2,068160	896369,520419
57,000000	2,042120	61545,844781
1,000000	2,174260	5198,851018
1,000000	2,120240	12669,325445
1,000000	2,174260	3904263,697489
1,000000	2,174260	30705,117520
1,000000	2,174260	1941,344743
1,000000	2,120240	127078,161878
1,000000	2,278320	266078,662899
33,000000	2,354600	46747,174257
1,000000	2,590500	79909,461372
1,000000	2,798620	342792,400911
3,000000	2,798620	31578,491650
1,000000	2,719160	175834,371584
3,000000	2,823320	18951,340538
11,000000	2,798620	9973,537452
1,000000	2,694560	13618,999965
11,000000	2,798620	7884,214498
1,000000	2,771240	9068,192005
11,000000	2,823320	3809,309860
11,000000	2,798620	18566,918684
11,000000	2,823320	6892,500004
11,000000	2,798620	15962,895049
1,000000	2,798620	20558,155439
57,000000	2,798620	1463,814349
1,000000	2,798620	1284,784028
1,000000	2,719160	10485,306066
1,000000	2,694560	6969,654793
10,000000	2,590500	11186,459384
1,000000	2,354600	42006,135586
1,000000	2,278320	10615,246698
1,000000	2,070200	12308,706999
7,000000	1,862080	7195,797465
6,000000	1,597980	10400,947632
5,000000	1,362360	8336,559839
1,000000	1,126740	403177,268581
1,000000	0,925540	27901,447202
1,000000	0,720440	6029,580782
1,000000	0,516600	343680,390665
9,000000	0,024000	115911,875160
4,000000	0,262800	43357,806902
2,000000	0,159580	83097,806853
6,000000	0,419880	200012,932099
2,000000	0,288980	200109,175649
6,000000	0,236620	75336,812915


Grade 5
6,000000	0,115110	1,885686
7,000000	0,369100	0,333423
6,000000	0,341340	1,541150
6,000000	0,342950	0,549812
8,000000	0,414680	0,578063
6,000000	0,414680	0,423688
6,000000	0,472240	0,913371
6,000000	0,735200	0,965391
6,000000	1,029600	0,810217
5,000000	1,258200	0,186233
6,000000	1,545620	0,305112
6,000000	1,781240	1,281840
33,000000	2,094200	1,125827
33,000000	2,174260	11,869317
33,000000	2,015840	3,934079
33,000000	2,068160	13,763384
33,000000	2,042120	26,606371
33,000000	2,174260	8,772995
33,000000	2,120240	6,966831
33,000000	2,174260	5,697107
33,000000	2,174260	20,255249
33,000000	2,174260	20,386857
33,000000	2,120240	26,530194
33,000000	2,278320	19,265599
33,000000	2,354600	20,470004
41,000000	2,590500	1,182473
44,000000	2,798620	5,211362
99,000000	2,798620	6,426044
44,000000	2,719160	7,919864
44,000000	2,823320	8,569424
44,000000	2,798620	13,546219
44,000000	2,694560	9,893748
44,000000	2,798620	7,494190
44,000000	2,771240	11,048988
44,000000	2,823320	7,899635
44,000000	2,798620	6,075956
44,000000	2,823320	8,144624
44,000000	2,798620	8,761708
44,000000	2,798620	4,626866
44,000000	2,798620	6,981116
44,000000	2,798620	11,180671
44,000000	2,719160	6,768343
44,000000	2,694560	12,488271
33,000000	2,590500	6,047917
33,000000	2,354600	13,245769
94,000000	2,278320	32,030910
33,000000	2,070200	7,472671
32,000000	1,862080	1,549280
1,000000	1,597980	0,743528
6,000000	1,362360	4,740511
6,000000	1,126740	17,497595
6,000000	0,925540	0,801014
6,000000	0,720440	3,797976
6,000000	0,516600	0,561802
6,000000	0,024000	3,155490
6,000000	0,262800	0,350482
7,000000	0,159580	0,447384
6,000000	0,419880	2,624831
6,000000	0,288980	0,542523
7,000000	0,236620	0,967243


Grade 6
6,000000	0,115110	0,578729
1,000000	0,369100	0,161422
6,000000	0,341340	0,617002
1,000000	0,342950	0,358716
9,000000	0,414680	0,175165
7,000000	0,414680	0,101990
1,000000	0,472240	0,548551
6,000000	0,735200	0,551656
6,000000	1,029600	0,241506
6,000000	1,258200	0,130772
6,000000	1,545620	0,149264
1,000000	1,781240	0,667441
33,000000	2,094200	1,551633
33,000000	2,174260	3,309215
1,000000	2,015840	4,093697
1,000000	2,068160	7,709694
32,000000	2,042120	4,556247
2,000000	2,174260	3,927509
1,000000	2,120240	3,420762
1,000000	2,174260	3,202527
34,000000	2,174260	5,868080
1,000000	2,174260	2,149562
1,000000	2,120240	13,898711
1,000000	2,278320	6,236790
33,000000	2,354600	6,442134
1,000000	2,590500	2,569826
1,000000	2,798620	4,299441
86,000000	2,798620	8,871975
86,000000	2,719160	10,155303
1,000000	2,823320	6,510217
1,000000	2,798620	11,153713
86,000000	2,694560	10,998679
2,000000	2,798620	22,340301
86,000000	2,771240	10,403032
86,000000	2,823320	10,413055
86,000000	2,798620	10,993586
86,000000	2,823320	10,211170
86,000000	2,798620	10,738315
86,000000	2,798620	7,798137
86,000000	2,798620	9,827712
86,000000	2,798620	9,391021
86,000000	2,719160	10,773012
86,000000	2,694560	7,258898
86,000000	2,590500	3,086175
2,000000	2,354600	1,105919
33,000000	2,278320	3,128521
33,000000	2,070200	4,389960
1,000000	1,862080	1,276108
1,000000	1,597980	0,457378
6,000000	1,362360	2,823053
6,000000	1,126740	8,894641
6,000000	0,925540	0,609868
6,000000	0,720440	1,243817
6,000000	0,516600	0,294264
6,000000	0,024000	1,013201
9,000000	0,262800	0,105038
2,000000	0,159580	0,181248
6,000000	0,419880	0,916887
6,000000	0,288980	0,218942
6,000000	0,236620	0,359151


Grade 7
1,000000	0,109720	213,697165
1,000000	0,236620	101,868387
2,000000	0,210840	3,997226
6,000000	0,210440	30,676814
2,000000	0,312760	111,343012
1,000000	0,516600	52,597831
1,000000	0,838760	177,811975
4,000000	1,100560	151,850075
1,000000	1,336180	53,740116
1,000000	1,571800	73,448700
1,000000	1,758020	40,284288
1,000000	2,070200	53,974414
1,000000	2,174260	98,702535
1,000000	2,070200	74,597344
2,000000	2,070200	38,575063
3,000000	2,070200	41,695284
1,000000	1,966140	223,253216
1,000000	2,198360	307,767256
1,000000	2,068160	252,474767
1,000000	2,070200	25,120417
1,000000	2,094200	96,529101
1,000000	2,146280	254,916675
2,000000	2,094200	54,550885
1,000000	2,070200	69,747722
1,000000	2,146280	68,828760
1,000000	2,198360	45,380511
1,000000	2,406680	99,491409
4,000000	2,486440	27,496545
1,000000	2,694560	66,298270
1,000000	102,270910	513,463486
1,000000	2,694560	149,362970
2,000000	2,694560	118,502617
1,000000	2,615000	162,866429
1,000000	2,694560	203,937099
1,000000	2,694560	89,777149
2,000000	2,667080	54,490315
1,000000	2,667080	58,395889
1,000000	2,694560	446,015472
1,000000	2,694560	145,387921
2,000000	2,694560	205,606225
1,000000	2,694560	141,175476
1,000000	2,694560	100,429341
1,000000	2,694560	25,695042
1,000000	2,694560	149,702072
1,000000	2,719160	263,678229
1,000000	2,694560	593,755744
1,000000	2,615000	72,617451
1,000000	2,694560	48,432947
1,000000	2,694560	157,753790
1,000000	2,590500	19,497197
1,000000	2,615000	73,113521
1,000000	3,527040	267,415742
1,000000	2,536880	240,321565
1,000000	2,354600	149,238760
3,000000	2,198360	63,279754
1,000000	2,146280	1279,016126
2,000000	2,068160	50,732050
1,000000	1,937960	135,997750
3,000000	1,833600	89,268168
2,000000	1,597980	56,112302
1,000000	1,310000	199,652126
1,000000	1,100560	209,672699
1,000000	0,812580	207,448108
1,000000	0,393700	87,287572
1,000000	0,262800	261,980912
1,000000	0,159580	162,782242
1,000000	0,109720	136,060151
1,000000	0,159580	250,323950
1,000000	0,262800	65,827686
1,000000	0,341340	128,825063
1,000000	0,236620	37,023457
1,000000	0,210440	102,731606
1,000000	0,236620	45,627392
1,000000	0,236620	27,585180
1,000000	0,134650	160,490872
1,000000	0,059860	92,988400
1,000000	0,059860	138,298017
1,000000	0,024000	346,472324
1,000000	0,059860	94,947018
1,000000	0,034930	72,220083


Grade 8
6,000000	0,109720	1,084889
7,000000	0,236620	1,277828
13,000000	0,210840	0,295767
6,000000	0,210440	4,589632
6,000000	0,312760	1,575799
7,000000	0,516600	0,660102
6,000000	0,838760	2,993830
7,000000	1,100560	3,805925
6,000000	1,336180	25,325145
6,000000	1,571800	1,107159
32,000000	1,758020	0,692729
33,000000	2,070200	11,082523
33,000000	2,174260	4,665299
35,000000	2,070200	10,964474
33,000000	2,070200	6,306533
35,000000	2,070200	1,889049
33,000000	1,966140	6,561527
33,000000	2,198360	10,720294
35,000000	2,068160	9,748626
33,000000	2,070200	4,174063
35,000000	2,094200	7,997434
35,000000	2,146280	7,756782
33,000000	2,094200	7,646124
33,000000	2,070200	9,379277
33,000000	2,146280	4,037119
35,000000	2,198360	8,155848
33,000000	2,406680	8,349890
44,000000	2,486440	5,831068
44,000000	2,694560	11,679615
44,000000	102,270910	7,927685
44,000000	2,694560	11,649028
44,000000	2,694560	10,709358
44,000000	2,615000	5,594917
44,000000	2,694560	8,233040
44,000000	2,694560	11,784686
44,000000	2,667080	11,934477
44,000000	2,667080	7,687052
44,000000	2,694560	13,339100
44,000000	2,694560	12,732533
44,000000	2,694560	10,115651
44,000000	2,694560	12,276283
44,000000	2,694560	22,245086
44,000000	2,694560	10,429057
44,000000	2,694560	9,243293
44,000000	2,719160	3,593821
44,000000	2,694560	9,863385
44,000000	2,615000	15,391914
44,000000	2,694560	13,176829
44,000000	2,694560	11,097284
44,000000	2,590500	11,775185
44,000000	2,615000	15,237292
44,000000	3,527040	24,387375
44,000000	2,536880	16,608187
1,000000	2,354600	3,211260
35,000000	2,198360	19,869645
35,000000	2,146280	12,900053
33,000000	2,068160	9,980650
33,000000	1,937960	9,997811
33,000000	1,833600	1,518240
7,000000	1,597980	0,496301
6,000000	1,310000	6,456314
7,000000	1,100560	3,157877
7,000000	0,812580	1,940832
6,000000	0,393700	0,699176
7,000000	0,262800	1,940207
11,000000	0,159580	0,618511
6,000000	0,109720	4,676820
6,000000	0,159580	5,244499
6,000000	0,262800	2,258974
6,000000	0,341340	1,074187
6,000000	0,236620	0,975437
6,000000	0,210440	0,426522
6,000000	0,236620	1,843492
7,000000	0,236620	0,156523
7,000000	0,134650	0,101691
54,000000	0,059860	0,061614
55,000000	0,059860	0,086674
54,000000	0,024000	0,024436
60,000000	0,059860	0,024984
56,000000	0,034930	0,069475


Grade 9
6,000000	0,109720	0,169847
6,000000	0,236620	0,214797
5,000000	0,210840	0,082486
7,000000	0,210440	0,374324
7,000000	0,312760	0,205672
5,000000	0,516600	0,106430
3,000000	0,838760	0,590493
5,000000	1,100560	0,520935
6,000000	1,336180	2,308111
1,000000	1,571800	0,985207
1,000000	1,758020	6,292630
33,000000	2,070200	2,592652
33,000000	2,174260	4,680901
1,000000	2,070200	3,908092
1,000000	2,070200	8,600437
1,000000	2,070200	1,177580
33,000000	1,966140	4,852303
33,000000	2,198360	3,003641
33,000000	2,068160	4,902627
33,000000	2,070200	2,045344
34,000000	2,094200	4,979157
32,000000	2,146280	3,789545
33,000000	2,094200	1,868785
1,000000	2,070200	6,032081
32,000000	2,146280	7,210184
1,000000	2,198360	12,915972
33,000000	2,406680	3,276239
1,000000	2,486440	15,854418
1,000000	2,694560	20,404946
86,000000	102,270910	6,683568
86,000000	2,694560	8,218922
1,000000	2,694560	12,292451
1,000000	2,615000	10,407351
2,000000	2,694560	9,478170
1,000000	2,694560	8,533159
1,000000	2,667080	15,139956
1,000000	2,667080	20,442941
1,000000	2,694560	40,952601
86,000000	2,694560	4,593025
86,000000	2,694560	7,278664
86,000000	2,694560	8,097308
1,000000	2,694560	18,093904
1,000000	2,694560	20,224006
1,000000	2,694560	56,425833
86,000000	2,719160	6,003954
86,000000	2,694560	7,101807
1,000000	2,615000	12,952082
86,000000	2,694560	5,162399
1,000000	2,694560	9,999420
1,000000	2,590500	7,754743
86,000000	2,615000	9,383867
1,000000	3,527040	14,910946
1,000000	2,536880	26,643298
1,000000	2,354600	16,143405
33,000000	2,198360	4,369747
1,000000	2,146280	3,550357
1,000000	2,068160	9,361690
33,000000	1,937960	1,913459
1,000000	1,833600	1,339401
1,000000	1,597980	0,209859
6,000000	1,310000	1,357030
6,000000	1,100560	0,384211
2,000000	0,812580	0,291633
6,000000	0,393700	0,235119
61,000000	0,262800	0,060756
11,000000	0,159580	0,120425
6,000000	0,109720	1,875588
6,000000	0,159580	1,287232
6,000000	0,262800	0,497177
6,000000	0,341340	0,325410
6,000000	0,236620	0,298818
6,000000	0,210440	0,239163
6,000000	0,236620	0,394011
59,000000	0,236620	0,047537
59,000000	0,134650	0,056031
54,000000	0,059860	0,042352
53,000000	0,059860	0,063566
52,000000	0,024000	0,015780
60,000000	0,059860	0,018032
53,000000	0,034930	0,051444


